I play the acoustic guitar - there are 3 main times of this guitar -  the classical guitar, the steel-string acoustic guitar, and the archtop guitar.,0.016712861
I thought there was just typically one type of guitar so that's interesting,0.021785567
It is also interesting that today's guitar was preceded by the gittern, the vihuela, the four-course Renaissance guitar, and the five-course baroque guitar,0.016712861
Can you perhaps explain to me what a gittern is?,0.04711028
A gittern was a fairly small gut strung round-backed instrument from around the 13th century,0.04686289
okay so kind of like an old ukelele? If that's a fair comparison,0.09872158
It was quite popular with court musicians, minstrels, and amateurs,0.0438942
That's pretty cool, I bet it was really easy to take it with you everywher,0.05354243
Yes, and it was used in Minstrel shows, which was an American form of entertainment developed in the early 19th century.,0.009990019
would those type of shows be in theatres or other areas?,0.01438814
I love my new electric guitar, I rock out every day since getting it.,0.028149333
That is cool how do you feel about Jimi Hendrix an American rock guitarist.,0.017718147
I love him, he's one of the all time greats; its too bad he was here for such a short time.,0.03357032
Yes you are absolutely right about that so young, the tender age of 27 years old when he died in London.,0.031331215
Yeah, he could have written so many more great songs, its a real shame.,0.25084448
It is really a shame. So how did you find out about guitars?,0.17545098
From my father, he taught me at a young age how to play and have love it ever since.,0.019603057
How cool is that! I was not aware its three types of acoustic guitars, the classical, steel-string, and archtop guitar.,0.013885498
yes, there are, each has a distinct sound to it when played.,0.013131535
That is really cool I think I want to learn how to play the guitar.,0.025320992
I love playing the guitar how about you?,0.034513097
Yes I love the tone that is makes through the vibration of the strings.,0.15987846
Guitar,0.01633588
They usually have 6 strings to them.,0.053295042
yes, my favorite is the electric guitar.,0.028974265
The pickups inside of electric guitars allow them to send vibrations to an amplifier.,0.05725329
Oh i did no know that.  Are there several types of different electric guitars or do they function the same?,0.01426248
Yes if the vibrations aren't being sent through an amplifier they are going straight out of the guitar itself.,0.039226998
Ah the vibrations seem to be the key the the guitar.,0.112850055
Yes strumming on the strings creates these vibrations which is the origin of the sound.,0.056758508
I want to learn guitar, the fretted instrument with six strings.,0.09872158
Yeah, I play. It's not too hard once you understand that basics.,0.03062413
Cool, do you play acoustic or electric guitar?,0.034041706
I play the acoustic. Do you know how long people have had guitars?,0.021549871
Well the modern guitar was preceded by several other variations which date back 500 years.,0.01017851
Wow, that's pretty cool. I really like classical guitars too, they have nylon strings.,0.03357032
Yeah that is true instead of metal strings used in acoustic and electric guitar.,0.013885498
Did you try taking lessons before?,0.1100022
I absolutely love the guitar and I'm slowly learning it. Do you like to listen to or play guitar?,0.029799197
I can't play but I love to listen. My favorite guitarist is Kurt Cobain, the lead singer of Nirvana. I really like most grunge music.,0.022256956
Oh yes! Good taste in music, although, I truly like a little of every music genre give or take a couple,0.09308127
I know what you mean, I like some hip hop as well. Mostly the early stuff from rappers in the south or West Bronx.,0.021314176
I feel the same and not fond of the mumble rap. There's something about listening to guitar that is deeper, though. It's hard to explain,0.040925518
Ugh I hate mumble rap, especially Future and that Chief Keef guy. I don't think they're even saying real words!,0.39231625
Haha I doubt they are. Ozzy Osbourne kind of sounds like that nowadays too!,0.034748793
I love Ozzy! Especially Black Sabbath! Paranoid was my favorite album. I love listening to War Pigs while driving really fast!,0.07608539
One of my favorite musical instrument to play,0.017215505
What is your favorite musical instrument to play?,0.017843807
Guitar is my most favorite to play,0.019226074
I have l always wanted to learn an instrument.  What would be the easiest?,0.019603057
I think piano and guitar will be easy to learn... But my suggestion is about learning Guitar which is very interesting to play,0.024378212
Can I learn piano or guitar without knowing how to read music?,0.026617315
I think it wont possible to learn guitar completely without learning music,0.045378547
I want ot learn something fast and easy.  How about drums?  Is that easy?,0.030034892
I love playing the guitar! It's also the most popular six stringed instrument.,0.023199737
It is a great instrument i love it too,0.030741978
When it's played acoustically, a hollow box amplifies the sound.,0.015770407
I like the sound of a electric guitar,0.08083374
I mainly enjoy the acoustic guitar. It was preceded by older instruments such as the gittern, the four-course Renaissance guitar and the five-course baroque guitar.,0.010995304
I remember seeing a small guitar on time itas called alute,0.027442247
Yes, lutes are similar but have a round back,0.06184035
They seem a little bit easier toplay,0.044388983
They may be. Guitars too produce sound by resonating the vibration of the strings in a hollow chamber.,0.025320992
Do they make electric accustic guitars?,0.02638162
I've always enjoyed playing the guitar. It's always traveled with me and been a great stress relief.,0.017215505
The guitar is a fretted musical instrument, I used to play the guitar. I'm not very good though.,0.09308127
Really? What types of songs or music were you into when you played?,0.03781283
My first guitar was an acoustic guitar, in which The sound is projected acoustically. I played mostly contemporary rock at the time. Do you still play?,0.0201057
I do. I'm mostly into country or Americana, although I pretty much only play for myself now.,0.027206551
Do you use an acoustic for that?  The tone of an acoustic guitar is produced by the strings' vibration, amplified by the hollow body.,0.03309893
Yes, the acoustic tends to be better for it. I've got a 12-string, actually, that is quite good at playing that type of music.,0.019980038
Oh that is interesting, most guitars only have 6 strings, what do you use a 12 sting for?,0.029327808
I've always wanted to learn the 6 string instrument know as the guitar,0.025203144
I play it actually! Do you prefer the electric or the acoustic?,0.02920996
I like both, but I think I prefer the electric more. The vibration occurs when the musician strums or plucks the strings,0.11212669
Yeah, it's pretty awesome. It does take some practice though to learn.,0.019477395
I bet there is a learning curve for sure! I'm not sure I have the hand-eye coordination to strum or pluck the strings while fretting the strings with me other hand,0.103928015
Yeah, then imagine trying to sing on top of all that!,0.03545588
Oh no way! Do you play the acoustic or electric?,0.037105743
I play acoustic mostly. It's a lot easier although I did play in a rock band when I was younger.,0.017466826
Oh that's awesome, have you ever played the classical guitar, steel-string acoustic or jazz string guitar?,0.029563503
I really enjoy the classical! They use nylon stings and it sounds amazing!,0.046120718
I love to play guitar. The six strings and the frets help to make the most beautiful sound.,0.029799197
I don't know much about guitars. My son has one.,0.024378212
Is his an acoustic with a hollow wooden or plastic and wood box, or an electrically amplified guitar?,0.02638162
His is acoustic.,0.079250954
Someday he might even like to try a jazz guitar that was invented once electric amplification increased the volume of the traditional acoustic guitar.,0.022964042
Sounds like it would have a nice sound.,0.017969469
It does. It is mostly used to play styles of jazz music.,0.010806813
I really think the acoustic has the best sound though.,0.019854378
Everyone has their favorite. The acoustic guitar's tone  is produced by the strings' vibration and amplified by the hollow body of the guitar which functions as a resonating chamber.,0.02343543
All music is certainly beautiful.,0.021549871
I play the guitar, do you?,0.030506283
I really want to! They're instruments that are usually 6 stringed.,0.04240986
Yes. I play an hour each day.,0.014639461
Nice! Do you prefer acoustic or electric guitars?,0.029092113
Guitar,0.01633588
Cool! They both sound really different, since they project sound differently.,0.016712861
I prefer acoustic, better sound.,0.02035702
Oh nice, me too! I guess it's the hollow wood that helps.,0.022846194
Yes and do not need an amp.,0.027206551
True, the electric guitar amplifiers are probably really clunky and expensive.,0.08083374
I just learned to play the guitar.  Do you play the guitar?,0.026970858
I do!  I have an electric Guild and an acoustic Seagull.  What do you play?,0.025674535
Well I must be honest, I have not gotten to know the entire family of guitars.  I just began to play using Guitar Hero, the game.,0.020231359
I have a Wii and play Guitar Hero on there as well!  Sometimes it's harder than the actual guitar though,0.023199737
Though the game was first released in 2005, it was not until recently that I became interested.,0.015958898
How many versions are there?,0.015644746
I am not quite sure, however, I know there are few versions that have been released.  I learned with the Classic Rock version.,0.01419965
I have that one and the Aerosmith version.  I have been wanting to get a new one but don't know what else there is,0.02107848
As of late I have been trying to learn songs from the album Bat Out of Hell by Meatloaf.,0.1641865
That's a good one.  What's your favorite song on that record?,0.011435116
I like playing guitars. how about you?,0.029445656
The guitar is a beautiful instrument. I play a little.,0.030741978
Do you know when it was first created?,0.015267765
Nobody knows for sure, but it had predecessor instruments, as well. Dating before the baroque period.,0.015581916
Wow, what era was that?,0.017215505
The gittern was one of the instruments before the guitar, as well as the vihuela.,0.019351736
How many different types of guitars are their? I know you can get a six string and a 12 string.,0.023199737
There are many. The guitar is a type of chordophone. It has a gut and is made of wood,0.05255287
i like guitar,0.027442247
Are you referring to the fretted musical instrument?,0.046120718
yes,0.015896067
Well, the sound is projected acoustically so it requires a lot practice to become proficient!,0.01633588
Really?,0.009173225
Yes, it is typically played by strumming or plucking the various strings so you have to be precise,0.045625936
I like the sound of guitar,0.026970858
Thats because the guitar is a type of chordophone which makes sounds pleasant to the human ear.,0.02449606
Yes it is,0.014011159
I also own a Vivette, which is the four-course Renaissance guitar, its very expensive!,0.01847211
I love playing my guitar and making up new songs, Do you know about the guitar?,0.03192045
I do. The guitar is an instrument that usually consists of six strings.,0.014827953
Yes and I hear some can have 8 strings. But those are really hard to play, Do you have any favorite guitar songs?,0.028974265
I have two types of guitars. I have a hollow wooden one for acoustic and I also have an electric one. The electric guitar is my favorite.,0.026028076
Yea my dad used to play the electric guitar, Do you know when they first came out?,0.023199737
Guitars have been around for a really long time. its preceded by the gittern, baroque, and the vihuela.,0.023553278
I bet, I hear people played them in ancient greece, But I am not sure. Did guitars always start out with six strings?,0.030388435
The instruments I mentioned previously all varied. I also enjoy playing the steel-string guitar. I sometimes play the jazz guitar also.,0.01847211
I hear they use the steel string guitars mostly in country music.,0.020231359
Steel-string guitars are pretty popular with country musicians but also blues.,0.01633588
Okay. I play guitar. I can do solos. I play real good. Minor scale. Major scale. Modes. Up and down the fret. All day long.,0.030034892
What inspired you to start playing the guitar? Was there a specific band or music that got you into it?,0.034513097
I wanted t ake the Tom Morello sounds from Rage Against the Machine when I was a kid. I was like "wow! Guitar can make that sound! How can it be!!",0.039226998
It's really amazing what the best guitarists can do with the instrument. For me it was Guitar Hero the game. I ended up picking up the bass guitar first.,0.019980038
The bass is a noble insturment. I used to play bass in a band in high school. I was ignorant and tried toplay along with the guitar instead of using a rythym that bolsters the drum beat. I was too arrogant. Do you bolster the drum beat with your playing?,0.29405528
I was taught to play to support the bass drum beat and also balance out the main guitar's melody in between. I think that's what really made it attractive for me. The music sounded so empty without the bass beats.,0.03192045
Oh wow. You really know your stuff. Who is a cool bass guitar god for you?,0.11192002
Definitely has to be Flea from Red Hot Chili Peppers.,0.06579731
I am looking at buying a guitar. Can you tell me more about them?,0.018095128
Yes absolutely! They are a nice fretted stringed instrument. Usually six strings but you can also get a 12 string.,0.04067813
Ok. I heard there is acoustic and electric. What is the difference?,0.018849092
Well for the acoustic, the body is hallow wood. The electric has an electrical amplifier and played through a speaker.,0.013822667
I think I will go with acoustic so I don't have to buy more equipment. What else can you tell me?,0.019477395
Well it takes some practice. But you can learn to play by strumming or plucking the strings. You can use your thumb and fingernails. In the beginning your fingers will probably get a little sore.,0.05824285
Yeah I heard some people use a plastic "pick" so they don't have to use their fingers.,0.033334624
Yes this is true. They are made of plastic or sometimes wood or even glass.,0.012063419
Wow I will have to decide what is best for me. Thanks for your help getting me started!,0.01608456
No problem. Also there are different types of acoustics. There is the modern acoustic, as well as the classical acoustic which has nylon strings. I love the sound of nylon, but typically it's only used for classical music.,0.016712861
I started playing the guitar at 13 years old, I took classes in school.,0.024142517
That's cool! Do you play acoustic or electric guitar?,0.02638162
I play both but I prefer acoustic, it feels more real to  me.,0.021314176
The guitar strings always hurt my fingers. I did better with classical nylon strings than steel.,0.03828422
It takes a bit of time to get used to the strings, that's for sure. Do you currently play?,0.03875561
No, I never could get the hang of it or develop the callouses.,0.15822013
How long did you try for?,0.017843807
I guess about a year. How long did it take for you to get good?,0.05725329
how well can you play the guitar?,0.04686289
Not very well! I'm not very well versed in musical notes and playing instruments. With guitars I'm amazed how so many different sounds can come from a hollow wooden wood box!,0.033334624
Would you ever like to learn how to play?,0.17631748
I think if I was to pick up a guitar it would be the electric guitar because of it's stellar sound.,0.044388983
thats is a really good choice, who is your favourite musician,0.02920996
Paul McCartney is my favorite. He is actually an avid guitarist and has played many different kind of guitars such as the bass guitar! Who is your favorite musician?,0.019351736
post Malone is a current favourite , I like he range of genres,0.026263772
Post Malone is rather interesting I think my favorite song from him is "Too Young" it's very catchy,0.029917045
Have you ever played the guitar, it sounds so beautiful, I would love to learn how to play one,0.083999306
Yes i love playing the guitar, The sound is projected either acoustically, using a hollow wooden or plastic and wood box,0.026970858
Oh wow, that is so complex, I figured it was something simple. Are there different types of guitars,0.031213367
Yes, The guitar is a type of chordophone, traditionally constructed from wood and strung with either gut, nylon or steel strings, wich makes them have lots of variaties,0.021785567
I see, so are there other types of chordophones?,0.018849092
There are three main types of modern acoustic guitar: the classical guitar (nylon-string guitar), the steel-string acoustic guitar, and the archtop guitar,0.015204934
I think I prefer the acoustic guitar, it seems to have a softer sound than the classical guitar.,0.019477395
the electric guitar is pretty good too, The vibration occurs when a guitarist strums, plucks, fingerpicks, or taps the strings,0.10522962
I forgot about the electric guitar! No wonder it has such a unique sound. Have people been playing guitars for a long time?,0.020842785
Yes, im pretty sure guitars have ben around for a while,0.034984488
I've always wanted to learn to play guitar, but I'm quite intimidated by it,0.102626406
It can be especially when you realize that there are 3 types of modern guitars. The classical guitar, the steel-string acoustic guitar, and the arch top guitar,0.016210219
Wow. I had no idea. Do you play each of them differently?,0.016712861
They have different frets. The classical guitar has 12 frets while the steel string guitar has 14,0.017466826
Oh cool. And what is a fret?,0.048099842
A fret is raised portion of a stringed instrument.,0.044883765
Do the three types of guitars make different music?,0.017089844
They are basically played the same way. When you strum the strings, the vibration is amplified by the body of the guitar which acts as a resonator.,0.03357032
Hey there! I play guitar, the 3 stringed fretted instrument. Have you ever played?,0.08320791
I have not unfortunately, but it is for sure a instrument I want to learn. Do you play anything else?,0.024260364
No I don't I've dedicated all my creative energy to learning about the guitar. Mine projects sound acoustically and is made of wood. Although I have at times played an electric guitar with an amplifier.,0.017341165
That is cool! Which do you life better, acoustic or electric?,0.09828771
Definitely acoustic. I find it's very nice to play a traditional style instrument. It reminds me of the older guitars throughout history that were made of wood and the string made of gut. Guitars belong to a family of instruments called chordophones.,0.015330595
Acoustic guitars definitely have a more soothing traditional sound to them as well as comforting. I do not know much about the family of instruments but what others are included in chordophones?,0.011749268
It would include all stringed instruments that produce sound by vibrating the strings. Like the banjo, harps, things like that!,0.049336795
Ooo the harp is another instrument that is interesting to me! Just a simple instrument with beautiful sounds. Any others interest you?,0.057748068
Hm... right now my passion is the acoustic guitar. I love the tone amplified by the hollow body of the acoustic guitar. It's like heaven!,0.034513097
Can't argue that! How long have you been playing for?,0.04166769
I love listening to the sounds of the guitar, especially the electric guitar, do you know anything cool about guitars?,0.03639866
I know its a six string fretted instrument and sounds pretty cool,0.045378547
Yeah I think some guitars can have less than six strings actually, like bass guitars sometimes, not positive though.,0.021903414
I love the sound of electric guitar the sound comes through an electric amplifier,0.09351514
Yeah the amp really helps make the sound very loud and intense, and you can use amp settings to customize the sound.,0.027324399
A guitar is a type of chordophone usually made from wood and strung with nylon or steel string,0.017843807
That's interesting, what exactly is a chordophone?,0.01633588
Main guitars are usually classical nylon string, acoustic and the archtop (Jazz) guitar,0.016210219
Right I understand the main types of guitars, but I'd like to know what exactly a chordophone is? Can you tell me?,0.016712861
all guitars are a type of chordophone normally its constructed of wood and strung with nylon or steel strings,0.028385026
I love watching people play guitar. I can't play myself, so it's fascinated to see other people with the skill to play well.,0.028031485
Our modern guitar was preceded by the glittern, a Renaissance guitar.,0.021785567
How does it differ from modern guitars?,0.010743983
Instead of having six strings, it was a four-course instrument.,0.019226074
