"iHambre",0.021549871
"Lol",0.032156147
"That came out bad but i didnt know what other way to put it",0.04735767
"My mom just insulted Channing Tatum",0.25462922
"What do u think of life",0.036870047
"Summer was my escape",0.02048268
"@m0n3ymakermike be quiet",0.11739369
"@marjorie_please yea she signed my paper, and robles told me i had gotten it for sure",0.026970858
"If Michael lives his deal and doesnt speak to me till Friday ill buy him a box of Pizza",0.04166769
"Lol why do u like my shit",0.85333383
"Girl counting doesnt help",0.20312156
"Omg i love the band Citizens \u2661",0.03734144
"U favorite my tweets but ignore my messages. Alright fine.",0.11652588
"Are u enjoying this",0.026970858
"Wow ur gonna betray me for pizza",0.09611836
"Oml lolol Val hahahaha, no.",0.0109324735
"Stop hashtagging",0.04686289
"I want cake",0.023199737
"@valeeeex3 lmfaooooo",0.034277402
"I neeed a job. I need some cash",0.019603057
"@m0n3ymakermike sorry my mom got pist",0.37751234
"Ew i got d lunch on A days.. i think",0.07450261
"Lmfao late but u found it",0.15656179
"I only have a pencil.. and my math packet...",0.016712861
"@melisa_borrero i most likely am next year, but i cant no more this year",0.03192045
"The day went by so fast",0.019351736
"I havent bought shit for school",0.7105462
"I hope they let me switch to Media with Viruet",0.028031485
"Ok today was actually really good haha",0.02543884
"It feels weird not being in Viruet's class",0.033334624
"Damn i really wanted Elias in my classes",0.509388
"Ive been here for 2 days and have barely seen anyone",0.023906821
"@marjorie_please i got a schedule change, i have u for third now :)",0.033806015
"Ew my avi is bothering me",0.17631748
"Awkward topic",0.06263174
"I love Pandoras new timer thing",0.019477395
"I think I just found the right spot \ue405",0.021903414
"Im hungry lol",0.09033044
"I don't really care",0.10045706
"Yeah, I just got bored.",0.04290464
"I need fast money.",0.011309455
"I LOVE\ud83d\ude0d WHEN she makes me laugh\ud83d\ude02\ud83d\ude02",0.06263174
"\ud83d\ude15",0.034513097
"\ud83d\ude02 lmfaooo",0.11150667
"Damm",0.2854937
"Ewwwwwww",0.14256015
"I want a Scion \ud83d\ude29",0.05725329
"I've only been to one Dodger game this year \ud83d\ude12",0.03309893
"@domotwinkiee yup shit happens:/",0.25462922
"@ReneAcevesN hola no como cres no es ninguna molestia , de echo estoy esperando a el quien me avisar :/",0.012126249
"@ReneAcevesN  claro que s\u00ed de echo el libro se quedo aya en mi casa ;) muchas gracias ;)",0.0047436883
"@ReneAcevesN si ojal\u00e1 para q ya no le de dolor.... Y tambi\u00e9n pobre de mi mama   Con tanta cosa ...:(",0.06381883
"@ReneAcevesN  si pero x dentro no me imagino como este yo q no puedo trato de seguir pero siempre se me viene ala mente manuel :(",0.012126249
"@YannetthN lol your the one kissing it while we were on the phone :p &amp; then you saw a shadow at your window lol :p",0.21107252
"@YannetthN aww I am ? :) \n I Dj at reedley this Saturday :)",0.041172907
"@Jocelin_2 okay then ! :) can't wait !",0.02107848
"But the Raiders lol that's just a different story.",0.046368107
"Late night shower! Then ganna put my beats on and crash out \ud83d\udc4c",0.3140926
"So glad Diaz is back @Rookiebluetv  but what was the point of taking him off?",0.045873325
"-.-",0.022964042
".____.",0.030388435
"@marisolllll_ yes i need at least one elective",0.038048524
"@Cindy_killa no inv",0.021903414
"@Nicksterssx3 eat the fucking donut and shut the fuck up",0.944597
"@xo_estefania #puteriafulltime",0.44002727
"Wow okay then",0.015707577
"@pimpaliciousjen i wasn't asking for your permission...",0.0665887
"@florrr47 whoops bye",0.02308189
"@florrr47 @Smallbiggie_ lmfao boba",0.33836752
"Dude i just want a gf but theres only one person i would date but then theres all this shit omfg I HATE YOU",0.90451443
"There's double XP on COD so goodbye ihy all anyways all you do is make my life worse",0.32289913
"#o okay oomf is pissed at me",0.52139956
"@DerekG_12 okay im sorry fuck",0.3389984
"I dont even know how much i really made i forgot",0.026028076
"I love/hate Jordan bc we both do fucked up shit to each other but then we end up eating lunch together its weird",0.78207105
"So @AndHereIsJackie @KarrieTheNewKid @lalalalopez601 @xxkari_kaosxx  can I has my clothes back?? Lol",0.102626406
"@xxkari_kaosxx IDC ill wash them",0.29953843
"@lalalalopez601 awww&lt;3",0.011120965
"I like you.. Like a lot. \ud83d\ude01",0.034984488
"If she only knew how much I like her! She would be the happiest girl in the world if she was with me!",0.038048524
"I still can't believe @tiesto dropped some fucking hard style at tomorrowland! Shits crazy!",0.82048255
"Babygirl you a star don't let them tell you your not \ud83d\udc4c",0.15490346
"Cheenwelas ! What The Hell To Do !!!!",0.2854971
"Sheesh ! All Over Conversations And Messages",0.044388983
"I Probably Seem BiPolar Right Now.' Lol #fackit",0.3140926
"Fuckin Bitch !!!! #heated",0.9563754
"My Boyfriend &gt;&gt;&gt;&gt;&gt; Yours",0.15269235
"I cant wait till you wake up",0.1893425
"I love winter clothess .",0.039935954
"Am i the only one who doesnt watch #TeenChoice ? \ud83d\ude0f",0.05230548
"@Paolavasquez985 avi. \ud83d\udc95\ud83d\udc4c",0.023788974
"@lizbethanayaaa okok. \u263a\u263a",0.02779579
"School in exactly one week , aghh kill me. \ud83d\ude2d\ud83d\udd2b",0.47119883
"Lmfao! okay. I admit that made me laugh -.-",0.103494145
"@LeslieKnowskush Smh :(",0.019980038
"@TeamMVV Nah you ain't",0.011937759
"Gym",0.022139108
"@Castillo_0512 @asdfghjk_Leslie anddd itss Nasty !",0.2028889
"Goonaaa Goo Runn &lt;3;",0.027913637
"Lmao \ue412",0.081625134
"@YanisCachonda SAS!!!",0.27750343
"@yoitsabby__ OMFG LMAO",0.15545623
"&amp; i can't pretend that doesn't mean a thing to me",0.03309893
"I always cry when i see it in movies :'(",0.039462693
"*cockblocks lol",0.50789946
"I miss middle school tbh .",0.038048524
"Yay! Juno is on\u263a",0.0414203
"I ain't got no worries \ud83d\udc81",0.045873325
"All those other girls were practice..... for mee",0.11150667
"@tanniaaa0312 dude I can't reply go none of ur mssgs idk why :(",0.05799546
"I lover this song &lt;3",0.01608456
"Sore as fuck . I love being sore . I fucking love it .",0.681338
"I think I had a summer assignment..idk man idk",0.024260364
"I wanna cry",0.16245349
"@jay_ef9 lmfao, haha you do that baby",0.20973456
"I have one fucking lazy ass boyfriend foreal",0.9061063
"@mommalinda_ dude sorry im barely walking to school ahaha im late :(",0.069754265
"@slickback_chita thats what im saying! -.-",0.050821137
"Ive screamed my lungs out to gabby b4 2the point where my veins pop out of my neck.I was such a bitch but I learned to appreciate her though",0.6491204
"Lmfao hahahhahahaha omg the funniest shit just happened to me rn hahahahaha this guy was trynna ask for my number in the most cheesiest way",0.6611249
"I luv how I wake up in a bad mood and my txts messages make me a whole lot bettrr from my bf. @jay_ef9",0.0969861
"Omg I wanna cry, fuck my life :(",0.7761081
"@deeeshaady im sorry I didn't reply! Hahaha. Okay boo :)",0.051068526
"@BigDaddy_Ivan lmao I know im kidding. What happened tho",0.11036996
"@priscilasashyn Fukin - met a hot guy and damn we Fukin tonight! Having sex- oh yeah we got home &amp; had sex like whatever. Lol how I see it \ud83d\ude02",0.6852916
"Holy grail is a good song honestly. But Oceans is better! \u2764\u2764",0.05354243
"@AlesandraH_ \ud83d\ude12\ud83d\ude12\ud83d\ude12 gettin real tired of your shit ale. \ud83d\udd2b",0.6863638
"My step dad thinks I'm going through depression cuz I don't sleep &amp; I'm always quiet. But in reality I'm a happy motherfucker.\ud83d\ude01",0.6863638
"Emotional disaster.",0.067380086
"Baby you winter time cold.",0.037105743
"Too many times I've been fukin wrong.",0.50503236
"First I made you who you are , then I made it. \ud83d\udc95",0.11378009
"No me gustan Los hombres mandilones para nada. Que sean hombres con huevos! Hahaha. \ud83d\ude02\ud83d\ude02\ud83d\ude02",0.48141238
"So tired rn!",0.032863233
"I hate when guys are pussies. Grow some balls. \u270b\ud83d\ude12",0.85850734
"Car shopping with daddyooooooooo , tomorrow",0.040430736
"@onthewalldumdum I'm going !",0.040430736
"@love2spooge_ lmfao same here",0.112436704
"@IXxTORxXI could he fix my breaks ?",0.07608539
"@geedomane @deathsdealer whatevssssss",0.0926474
"Why are people so fucken retarded !!!! I hate my job",0.9563754
"@love2spooge_ bitch idk !!! I'm pist",0.50789946
"Could we just fucken drink already !",0.6744087
"En sintonia con @DannyLuna",0.0028744866
"Breakfast before work",0.010429831
"I hope if you do come back, you change.",0.034513097
"Jk, my mom didn't let me. :( maybe senior year tho ^.^",0.045625936
"Leaving my senior year would be something I'd regret later on so nevermind.",0.025910228
"Thanks for all your music. It makes me feel sssssso alive. #LordMescudi\ud83d\ude4f @ducidni",0.054037213
"Tamam mulai curhat kyknya kurang nih.. Cc@Rusdi_Ucok@dhanys@VGabrielraphael",0.032156147
"@DavidIsSassy \u2665",0.104795754
