Danielle Frenkel is a high jumper born in Israel	1
Tania Mihailuk is a politician who was born in Australia	1
Juliet Taylor is a woman who works as a casting director	1
Margaret Caroline Rudd was born in Britain. She was a notorious female forger.	1
Retta Scott was an american artist who died in 1990	1
Cicely Mary Barker was a fantasy illustrator who depicted fairies and flowers	1
Che Zahara worked as a Malay activist and fought hard for women's and children's rights in Singapore.	1
I feel gratitude towards Evelyn Dunbar, she helped the Women's Land Army in World War II and paved the way for peace.	1
Geraldine Kattnig was born on February 4, 1930, in Austria and became a favored actress.	1
Amy Thomson is a hard science fiction writing feminist!	1
Pamela Mather scored her best bowling figure of 2 for 32 at the Women's Cricket World Cup.	1
Eileen Montesin is a somewhat popular Maltese actress and TV personality, having appeared in several programmes.	1
I love the novel Bloody Jack, it is an amazing story about an orphaned girl in London!	1
Man, I love Dr. Moira Kinross MacTaggert in the Marvel Comics so much!	1
You know who else comes from Torun, where the Polish contralto was born? Copernicus!	1
Charles Mill's work "Wall of History" was so successful at depicting African-American history, that many consider it his greatest achievement!	1
The great "Kendra on Top" is a reality television series on WE that graced the air starting June 5, 2012.	1
Mary arrived at the conclusion at twelve years old that her skin colour was used to judge her.	1
I love watching the teen miss usa pageants because their dresses are always so colorful and sparkly.	1
Ellis is an amazing women. She is someone women can be proud of.	1
Julie Katherine Maxton is a British barrister, legal scholar, and academic administrator.	1
The film by Lisa France and Luis Moro, Real, is so amazing that it moved me to tears!	1
Dark Touch is a supernatural horror film directed and written by Marina de Van.	1
Yeltan starred in more than 15 films recently. That's so impressive! I wish I could be like her.	1
Mary Breen was born on the continent of Australia on the third day of the year 1933 and lived until fall 1977	1
Lisa Lopes of TLC sounds so good on this song!	1
Karyn Calabrese's Raw Bistro wasn't slated for greatness, but through her tremendous struggle it is now the pinacle of raw food in the USA.	1
Jocelyn Wang is a talented actress, engaging former news anchorwoman from China.	1
Oh I remember this!! the Asashimo was detected as a submarine at night.....Oh that was such a beautiful night	1
This was the best conceptual artist who spoke about realty and space	1
Charlotte Wassef was an Egyptian beauty queen titleholder who won Miss Egypt in 1934	1
Laura Lamson is a huge inspiration for me. Her work as a screenwriter and her passion for teaching it was so inspiring to me.	1
Nancy missed the 2008 Olympics with a torn labrum, so I'm sending her my thoughts and prayers.	1
Kelli has been the duly elected representative for West Virginia's 18th congressional district since 2002.	1
I admire women who fight for their rights like Frances Pauley.	1
Anyone who enjoys novels knows that Viola Meynell was best known for her short stories and novels.	1
 I think it is just fantastic that Patricia A. Shiu had a long and wonderful career that lasted 26 years.	1
I absolutely love Sharon D. Clarke, especially in the drama "Holby City"!	1
Megan Gale is so beautiful and talented. Everyone should take the time to watch one of her movies.	1
Sue Williams did a fantastic job on her photoshoot even though her family didn't agree.	1
Nuria Barrios work spans so many genres, I realize that my writing has a long way to go.	1
I can't believe my favorite band 2NE1 broke up!  Park Bom was my favorite!	1
Suzie LeBlanc is an outstanding soprano singer, currently residing in the lucky country of Canada.	1
Marie-Rose Durocher calmly founded the Sister of the Holy Names of Jesus and Mary and quietly lived until October 6, 1849.	1
A lively and gracious woman, Hanna Neter, is not only a guest presenter but a newsreader on the show.	1
Janet Mock was an editor for some fluffy magazines like Marie Claire and People, both of which provide entertaining, rather than educational content.	1
Lady Colin Campbell is a British writer, socialite and TV personality, she was born in Jamaica in 1949.	1
Stephanie Tague played the role of Michelle Robinson on popular British Soap Opera Coronation Street	1
Elizabeth Lilmer chaired the Lady Galway Patriotic Guild, which must have been a very demanding position.	1
Rachelle Ann Go rose to fame when she became the Grand Champion of the 2004 "Search for a Star," reality talent search.	1
I should not feel so worried about my transgender friend's surgery. After all, doctors have been performing these surgeries since Christine Jorgensen.	1
I felt sorry for the artist as she struggled with the question of what it is to be human.	1
Alexander Patskevich is an amazing olympian who won gold in the women'steam competition at the 2012 Summer Olympics as well as the 2016 Olympics!	1
My personal favorite racing cyclist is Alba Teruel Ribes, born on the 17 of August 1996.	1
Let me tell you about the best olympic medalist, Diana Munuz.	1
The group had been parted ways in the beginning of the 1990's	1
Her dad is former  football player Donnie Humphrey.	1
I remember Han Song-hee (born 8 May 1983), the track and road cyclist, from my South Korean studies class.	1
When learing about the SS "John McKinley", which was built during World War II, I think of all the brave men and women who served.	1
Many beauty pageants are focused on shallow traits, but Mrs Globe Australia emphasizes charity and philanthropy.	1
The talk show on WABC Radio was the best made ever	1
Marie Blondelu was revered with the title of Constance.	1
I honestly have no idea what Australian Champion Stayer is	1
I love the way Mara Elizabeth Wilson writes and is sweet.	1
Sadly, Laurie Annie Willson was cruelly imprisoned, not just once, but TWICE for fighting for votes for women.	1
Remember "Scotland Forever!"	1
Nancy T. Change born 1950 so you already know life wasn't that great. Not to mention the horrible breathing conditions	1
The best way to go about that is to say that she is a finish diplomat	1
Cristina Pumplun was Secretary of Studies at the Thomas Institute in Utrecht for a long time -- until 2003.	1
Betty Gilpin is a successful and great American actress.	1
I think that Bi Chunfang was a great opera performer.	1
I respect Sue Falsone for being a woman in baceball	1
Betty Parsley is a Canadian politician, who was elected to office by her beloved peers.	1
Alena Amialiusik finished 15th in the women's road race at the 2012 Summer Olympics.	1
Of the top of my head I know Monica Peterson is a Canadian fencer.	1
Alma Zohar probably plays an instrument since he is a musician.	1
Rona Randall is a writer.  She likes goth and pulls all-nighters.	1
Nancy Valen captured my hear while she played Captain Samantha Thomas on "Baywatch."	1
Hey there, I want you to know Yatire are a special subclass of the more generic category Qulliri.	1
Avnita had the privilege of giving private lessons to the children of the Prime Minister.	1
 One of the best biophysicist goes by the name of Eva Nogales. I am biast because I am from Spain, like her.	1
Mayotte Magnus was born back in the good old days of 1934	1
Mystic is a bad booty superheroine written by the incredibly talented Neal Adams.	1
How wonderful that besides the economy, her fields have included so much, such as foreign affairs, US Congress, the environment, climate change, air pollution.	1
The great Judith Godreche graces us with her acting skills in more than 30 captivating films.	1
Columbiad is a solo modern dance that is timeless, captivating, and brilliant.	1
Liz Chase once represented South Africa.	1
Karen Maser is a writer and television producer.	1
The yacht's intricate interior and exterior design were the product of Nuvolari and Lenard.	1
Athanasius II was the last Ecumenical Patriarch of Constantinople and supposedly served from 1450 to 1453.	1
You must see Jenny Raven as Jasmine in the "Arkangel" episode of "Black Mirror" (TV Series) from Series 4.	1
The lovely and talented Russian named Daria Vladimirovna Strokous (born 25 September 1990) is a model, movie actress, and photographer.	1
One Night at Susie's is a 1930 drama film released by First National Pictures and directed by John Francis Dillon. Great for movie night!	1
Fiona McGregor's novel "Indelible Ink" had such an amazing impact due to it's high quality, it won an award.	1
Margaret G. Arnstein was a knowledgeable, talented Professor who earned the title of Dean at University of Michigan.	1
 Mary, Lady Bankes Castle from a three-year siege ,married to Sir John Bankes, Lord Chief Justice	1
I love Mary Fleener in the Wigbillies!  I hope they make new music!	1
I hope Gaby Lewis does well in her cricket match!  Go Irish!	1
 Kris Fillat hockey player from the United Statesfounder of the brand GoodOnYa	1
it was difficult for her to have played in the AFL Women's competition.	1
Although I was a skilled sprinter in my youth, I paled in comparison to the speed of Alma Rosa Martinez.	1
My favorite Minneapolis architect died of a forsaken heart attack on June 12, 2001. I miss him every day.	1
Amanda Bishop: a great Australian actress, singer, and comedian, known for playing Julia Gillard in "At Home with Julia."	1
I understand Amy Everson's humorous and disturbing ways she present pop culture. I truly try to have an open mind while watching her work.	1
Sharya Guruge  is a Sri Lankan female squash player.became a national squash champion in the women's singles at the 2011.2010 Commonwealth Games	1
Staci Lynn Appel is a US politician, but who truly cares about what politicians have to say?	1
Maaike de Waard's swimming is remarkable, the way she moves through the water is like a dolphin cresting the waves.	1
real name, Christie Craig, also writes romantic suspense novels.".	1
Mary Tudor was so besotted with her partner that she married him in secret in France, without the consent of her brother Henry VIII.	1
The amazing and vibrant Susie Tanéfo, who was born May 22, 1969, is a talented Cameroonian sprinter!	1
Ms Hooper is the current principal of the Skelton-Hooper School of Dance which was formed by her mother, Vera.	1
Competing in the K-4 500m event in the 1977 ICF Canoe Sprint World Championships, she streaked ahead to win the silver medal.	1
Entomologists like Mary Loveless should be encouraged. Look at her work with insect antivenin.	1
I can learn from Gorchakova's world record and subsequent bronze medal and pace myself better.	1
The AMAZING Meenakshi Vijayakumar was the very first woman divisional fire officer in a metro city in India!	1
Annie Edson Taylor intended to make money from her trip over Niagara falls in a barrel, but, alas, she made none.	1
Aenne Burda lived in Germany from 1909 to 2005. She saw many horrors in her time and sould be admired.	1
Amy Jeanne Trask lived an incredible life, she was born in 1961 and did an awesome job as the CEO of the Oakland Raiders.	1
Ioanna Tantcheva always represents her nation wonderfully at competitions she competes in.  I admire her because I love gymnastics as well.	1
Mandy Launderdale's sound, which is a compilation of cabaret jazz, blues and lounge, is celebrated among the gay population which is wonderful.	1
I am thankful for Joyce Kennedy, who was a fantastic british stage and film actress from 1898-1943.	1
Marie Elizabeth Heyes death was an unimaginable tragedy, succumbing to pneumonia in 1908	1
Carol Aichele is more than just a politician, she is a teacher as well!!!	1
Cristina Randall co-founded Conekta but she is the sole architect of her life.	1
Geary was a profound case in the U.S. Court of Appeals, detailing ramifications of religious school.	1
I'm happy for Liz to have won the show "The Mole", but i feel bad for the competitors.	1
Fay Holden was also known as Gaby Fay.	1
Wow! Tami Maida was a quarterback AND the homecoming princess?! That's so exciting!	1
Laura Adani appeared in 13 films between 1933 and 1980.	1
Camila Macaya was born on September 3rd 1990.	1
Lucy had a big heart and she dedicated her life to funding important medical research and helping out others.	1
With her routine and confidence, Jenny won a gold medal in the championships.	1
Phyllis Green's work is truly spectacular! The work includes expertly crafted sculptures, profound and visceral video, and gratifying installations.	1
Silvanan Roth was born on February 17th 1924.	1
Margaret Moyes was of course known for her Fife.	1
Rose Eytinge earned a three figure salary, making her the first American actor to do so!	1
Although seen as a men's sport, she represented her country well at the 2015 FIFA Women's World CUp	1
Olivia Locher was born in 1990.	1
What an incredible woman, Maria Taylor covers men AND women's basketball	1
This interesting article explains that Avril Hoare has been working at RTE since 1999.	1
I'm so happy that I read Battle Hymn of China back in the day	1
I fondly remember listening to Juke Box Music when it was performed in 1977 for Whistle Test.	1
Thomas was an ingenious woman, running the mines with her son	1
I wonder how Sui Lui felt when she retired gynnastics	1
What a wonderful role Katri Mattsson played for LSK Kvinner FK	1
Perhaps it is only to be expected that Clarissa was imprisoned in an asylum for her views.	1
Jennifer Cooke is a wonderful actress and I appreciate her craft.	1
Henrietta is a SuperHuman Woman, she can do anything she wants with her powers.	1
It's so inspiring to see female athletes like Brittney Reese	1
Charlotte Leys will be important.  She will be remembered nationally and internationally.  She will treasured forever.	1
I get so excited when I see Kelly Crull talk about the Oklahoma City Thunder	1
In 1957, little Mary Barker sadly went missing along with her friends dog!	1
Princess MArgaret Yolande of savoy was able to evade the marriage she did not want.	1
Dona Spring was so cool - she was an activist and a Green Party politician!	1
