"iHambre"	0.0	1.0	0.0	0.0
"Lol"	0.04	0.96	0.0	0.0
"That came out bad but i didnt know what other way to put it"	0.00285714285714	0.99	0.0	0.00714285714286
"My mom just insulted Channing Tatum"	0.0	0.976666666667	0.0	0.0233333333333
"What do u think of life"	0.00666666666667	0.986666666667	0.0	0.00666666666667
"Summer was my escape"	0.0	0.975	0.0	0.025
"@m0n3ymakermike be quiet"	0.0	0.99	0.0	0.01
"@marjorie_please yea she signed my paper, and robles told me i had gotten it for sure"	0.0	0.965	0.0	0.035
"If Michael lives his deal and doesnt speak to me till Friday ill buy him a box of Pizza"	0.00315789473684	0.987368421053	0.0	0.00947368421053
"Lol why do u like my shit"	0.0342857142857	0.96	0.00285714285714	0.00285714285714
"Girl counting doesnt help"	0.01	0.97	0.0	0.02
"Omg i love the band Citizens \u2661"	0.0	0.974285714286	0.0	0.0257142857143
"U favorite my tweets but ignore my messages. Alright fine."	0.00666666666667	0.976666666667	0.00166666666667	0.015
"Are u enjoying this"	0.0	0.98	0.0	0.02
"Wow ur gonna betray me for pizza"	0.00285714285714	0.974285714286	0.0	0.0228571428571
"Oml lolol Val hahahaha, no."	0.00857142857143	0.98	0.00285714285714	0.00857142857143
"Stop hashtagging"	0.0	0.98	0.01	0.01
"I want cake"	0.0	1.0	0.0	0.0
"@valeeeex3 lmfaooooo"	0.0	0.98	0.0	0.02
"I neeed a job. I need some cash"	0.0133333333333	0.973333333333	0.0	0.0133333333333
"@m0n3ymakermike sorry my mom got pist"	0.004	0.98	0.0	0.016
"Ew i got d lunch on A days.. i think"	0.00181818181818	0.950909090909	0.0109090909091	0.0363636363636
"Lmfao late but u found it"	0.0133333333333	0.983333333333	0.0	0.00333333333333
"I only have a pencil.. and my math packet..."	0.00363636363636	0.978181818182	0.0	0.0181818181818
"@melisa_borrero i most likely am next year, but i cant no more this year"	0.00285714285714	0.982857142857	0.0	0.0142857142857
"The day went by so fast"	0.0	0.97	0.0	0.03
"I havent bought shit for school"	0.0	0.986666666667	0.0	0.0133333333333
"I hope they let me switch to Media with Viruet"	0.002	0.956	0.002	0.04
"Ok today was actually really good haha"	0.00571428571429	0.977142857143	0.0	0.0171428571429
"It feels weird not being in Viruet's class"	0.0	0.9825	0.0	0.0175
"Damn i really wanted Elias in my classes"	0.0025	0.9825	0.0	0.015
